date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-03-12,Grand Canyon Antelopes,Nevada Wolf Pack,away,138,0.9270948184775685,0.42016806722689076,0.5069267512506777,0.36733822554396933,0.09183455638599233,918,away_ml
2026-03-12,Charlotte 49ers,Tulane Green Wave,away,106,0.9725313273390231,0.4854368932038835,0.48709443413513964,0.4595230510708864,0.1,1000,away_ml
2026-03-13,North Texas Mean Green,Florida Atlantic Owls,home,-105,0.9442423821034511,0.5121951219512195,0.4320472601522316,0.4536496231598432,0.1,1000,home_ml
2026-03-13,North Carolina,Clemson Tigers,away,-102,0.9200750910602324,0.504950495049505,0.4151245960107275,0.423427087930942,0.1,1000,away_ml
2026-03-13,Kansas,TCU Horned Frogs,away,220,0.7077580610616465,0.3125,0.3952580610616465,0.17966275502802112,0.04491568875700528,449,away_ml
2026-03-12,Miami Hurricanes,Louisville,away,-118,0.8841145242849975,0.5412844036697247,0.34283012061527274,0.40453954232602185,0.1,1000,away_ml
2026-03-12,Toledo Rockets,Bowling Green Falcons,home,-115,0.834871732870483,0.5348837209302325,0.2999880119402505,0.3449862137312881,0.08624655343282203,862,home_ml
2026-03-13,CSU Northridge Matadors,UC San Diego Tritons,away,-152,0.8972883318076166,0.6031746031746031,0.29411372863301344,0.4470528675221804,0.1,1000,away_ml
2026-03-12,Virginia Cavaliers,NC State Wolfpack,home,-285,0.9940245873821555,0.7402597402597403,0.2537648471224152,0.7232298142988833,0.1,1000,home_ml
2026-03-12,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,home,-215,0.9348175526093425,0.6825396825396826,0.25227787006965996,0.542397420649769,0.1,1000,home_ml
2026-03-13,Villanova Wildcats,Georgetown Hoyas,home,-315,0.9974509977210104,0.7590361445783133,0.23841485314269717,0.7510067873994961,0.1,1000,home_ml
2026-03-12,Fordham Rams,GW Revolutionaries,away,-280,0.9603517331359631,0.7368421052631579,0.22350962787280526,0.6258269580438546,0.1,1000,away_ml
2026-03-13,Texas A&M Aggies,Oklahoma Sooners,home,-140,0.7664592002745129,0.5833333333333334,0.1831258669411795,0.25637621371765124,0.06409405342941281,641,home_ml
2026-03-12,Davidson,Loyola (Chi) Ramblers,home,-315,0.9135962179549926,0.7590361445783133,0.15456007337667932,0.48686423113653987,0.1,1000,home_ml
2026-03-12,Georgia,Ole Miss Rebels,away,205,0.466168511234224,0.32786885245901637,0.1382996587752076,0.06746324818302811,0.016865812045757027,169,away_ml
